[0, 4, 0, 12, 40, 64, 5]
[0, 4, 3, 4, 35, 61, 6]
[0, 6, 6, 14, 40, 90, 3]
[0, 6, 9, 6, 30, 87, 6]
[0, 6, 9, 10, 35, 81, 5]
[0, 6, 9, 14, 40, 75, 6]
[0, 6, 12, 6, 30, 66, 3]
[0, 6, 12, 10, 35, 60, 6]
[0, 6, 12, 14, 40, 54, 3]
[0, 6, 15, 6, 30, 39, 6]
[0, 6, 15, 10, 35, 33, 5]
[0, 8, 0, 16, 35, 80, 6]
[0, 8, 0, 20, 40, 68, 5]
[0, 8, 3, 8, 20, 101, 4]
[0, 8, 3, 12, 25, 89, 6]
[0, 8, 3, 16, 30, 77, 4]
[0, 8, 3, 20, 35, 65, 6]
[0, 8, 3, 24, 40, 53, 4]
[0, 8, 6, 12, 20, 80, 5]
[0, 8, 6, 16, 25, 68, 6]
[0, 8, 6, 20, 30, 56, 5]
[0, 8, 9, 12, 15, 65, 6]
[0, 8, 9, 16, 30, 101, 4]
[0, 8, 9, 20, 35, 89, 6]
[0, 8, 9, 24, 40, 77, 4]
[0, 8, 12, 16, 25, 80, 6]
[0, 8, 12, 20, 30, 68, 5]
[0, 8, 15, 16, 20, 53, 4]
[0, 8, 15, 20, 35, 89, 6]
[0, 8, 15, 24, 40, 77, 4]
[0, 8, 18, 16, 15, 20, 6]
[0, 8, 18, 20, 30, 56, 5]
[0, 8, 21, 24, 40, 53, 4]
[0, 10, 0, 10, 25, 76, 6]
[0, 10, 0, 14, 30, 58, 3]
[0, 10, 3, 14, 30, 103, 6]
[0, 10, 3, 18, 35, 85, 5]
[0, 10, 3, 22, 40, 67, 6]
[0, 10, 6, 18, 25, 76, 6]
[0, 10, 6, 22, 30, 58, 3]
[0, 10, 9, 18, 15, 61, 5]
[0, 10, 9, 22, 30, 91, 6]
[0, 10, 9, 26, 35, 73, 5]
[0, 10, 12, 18, 5, 40, 6]
[0, 10, 12, 22, 20, 70, 3]
[0, 10, 12, 30, 40, 82, 3]
[0, 10, 15, 22, 10, 43, 6]
[0, 10, 15, 26, 25, 73, 5]
[0, 10, 18, 30, 30, 70, 3]
[0, 12, 0, 12, 40, 72, 5]
[0, 12, 3, 16, 30, 45, 4]
[0, 12, 3, 16, 40, 93, 4]
[0, 12, 3, 20, 35, 21, 6]
[0, 12, 6, 16, 15, 36, 6]
[0, 12, 6, 20, 30, 60, 5]
[0, 12, 9, 16, 0, 21, 4]
[0, 12, 9, 20, 15, 45, 6]
[0, 12, 9, 24, 30, 69, 4]
[0, 12, 12, 20, 0, 24, 5]
[0, 12, 12, 24, 15, 48, 6]
[0, 12, 12, 28, 30, 72, 5]
[0, 12, 15, 28, 15, 45, 6]
[0, 12, 15, 32, 30, 69, 4]
[0, 14, 3, 14, 40, 35, 6]
[0, 14, 6, 14, 20, 26, 3]
[0, 14, 6, 18, 35, 44, 6]
[0, 14, 9, 18, 15, 29, 5]
[0, 14, 9, 22, 30, 47, 6]
[0, 14, 12, 22, 10, 26, 3]
[0, 14, 12, 26, 25, 44, 6]
[0, 14, 12, 30, 40, 62, 3]
[0, 14, 15, 30, 20, 35, 6]
[0, 16, 9, 16, 30, 37, 4]
[0, 16, 12, 20, 20, 28, 5]
[0, 16, 12, 24, 35, 40, 6]
[0, 16, 15, 28, 25, 25, 6]
[0, 16, 15, 32, 40, 37, 4]
[1, 5, 1, 5, 41, 65, 4]
[1, 5, 1, 9, 41, 59, 6]
[1, 5, 1, 13, 41, 53, 4]
[1, 5, 1, 17, 41, 47, 6]
[1, 7, 1, 11, 41, 91, 6]
[1, 7, 1, 15, 41, 79, 2]
[1, 7, 1, 19, 41, 67, 6]
[1, 7, 1, 23, 41, 55, 2]
[1, 7, 1, 27, 41, 43, 6]
[1, 7, 1, 31, 41, 31, 2]
[1, 7, 4, 7, 41, 88, 5]
[1, 7, 4, 11, 41, 76, 6]
[1, 7, 4, 15, 41, 64, 5]
[1, 7, 4, 19, 41, 52, 6]
[1, 7, 4, 23, 41, 40, 5]
[1, 7, 7, 7, 41, 67, 2]
[1, 7, 7, 11, 41, 55, 6]
[1, 7, 7, 15, 41, 43, 2]
[1, 7, 10, 7, 41, 40, 5]
[1, 9, 1, 9, 31, 87, 6]
[1, 9, 1, 13, 31, 69, 4]
[1, 9, 1, 13, 41, 105, 4]
[1, 9, 1, 17, 31, 51, 6]
[1, 9, 1, 17, 41, 87, 6]
[1, 9, 1, 21, 41, 69, 4]
[1, 9, 1, 25, 41, 51, 6]
[1, 9, 1, 29, 41, 33, 4]
[1, 9, 4, 9, 36, 108, 6]
[1, 9, 4, 13, 36, 90, 5]
[1, 9, 4, 17, 36, 72, 6]
[1, 9, 4, 21, 36, 54, 5]
[1, 9, 4, 25, 36, 36, 6]
[1, 9, 7, 9, 31, 87, 6]
[1, 9, 7, 13, 31, 69, 4]
[1, 9, 7, 13, 41, 105, 4]
[1, 9, 7, 17, 31, 51, 6]
[1, 9, 7, 17, 41, 87, 6]
[1, 9, 7, 21, 41, 69, 4]
[1, 9, 7, 25, 41, 51, 6]
[1, 9, 10, 9, 26, 60, 6]
[1, 9, 10, 9, 36, 96, 6]
[1, 9, 10, 13, 26, 42, 5]
[1, 9, 10, 13, 36, 78, 5]
[1, 9, 10, 17, 36, 60, 6]
[1, 9, 13, 9, 31, 63, 6]
[1, 9, 13, 9, 41, 99, 6]
[1, 9, 13, 13, 41, 81, 4]
[1, 9, 13, 17, 41, 63, 6]
[1, 9, 16, 9, 36, 60, 6]
[1, 9, 19, 9, 41, 51, 6]
[1, 11, 1, 11, 31, 83, 6]
[1, 11, 1, 15, 31, 59, 2]
[1, 11, 1, 15, 41, 95, 2]
[1, 11, 1, 19, 31, 35, 6]
[1, 11, 1, 19, 41, 71, 6]
[1, 11, 1, 23, 31, 11, 2]
[1, 11, 1, 23, 41, 47, 2]
[1, 11, 1, 27, 41, 23, 6]
[1, 11, 4, 11, 21, 68, 6]
[1, 11, 4, 15, 21, 44, 5]
[1, 11, 4, 15, 31, 80, 5]
[1, 11, 4, 19, 31, 56, 6]
[1, 11, 4, 19, 41, 92, 6]
[1, 11, 4, 23, 31, 32, 5]
[1, 11, 4, 23, 41, 68, 5]
[1, 11, 4, 27, 41, 44, 6]
[1, 11, 7, 11, 11, 47, 6]
[1, 11, 7, 11, 21, 83, 6]
[1, 11, 7, 15, 21, 59, 2]
[1, 11, 7, 15, 31, 95, 2]
[1, 11, 7, 19, 31, 71, 6]
[1, 11, 7, 19, 41, 107, 6]
[1, 11, 7, 23, 41, 83, 2]
[1, 11, 7, 27, 41, 59, 6]
