[0, 10, 18, 50, 35, 46]
[2, 4, 26, 32, 32, 100]
[2, 8, 2, 36, 27, 50]
[1, 7, 13, 19, 21, 61]
[0, 6, 18, 22, 50, 54]
[2, 8, 11, 32, 62, 53]
[2, 6, 14, 38, 42, 90]
[2, 10, 14, 26, 47, 82]
[2, 2, 23, 10, 12, 71]
[2, 6, 14, 26, 17, 102]
[2, 6, 11, 50, 52, 87]
[1, 1, 22, 25, 31, 70]
[1, 7, 13, 7, 31, 43]
[1, 9, 7, 13, 21, 69]
[1, 9, 19, 37, 51, 69]
[0, 6, 6, 26, 35, 66]
[1, 5, 19, 37, 21, 89]
[0, 6, 6, 30, 30, 66]
[0, 10, 9, 34, 60, 91]
[1, 7, 13, 19, 51, 61]
[1, 9, 10, 21, 21, 78]
[2, 4, 8, 44, 47, 82]
[0, 8, 18, 24, 70, 104]
[2, 10, 23, 34, 22, 55]
[2, 2, 8, 38, 62, 62]
[2, 8, 17, 32, 42, 77]
[2, 6, 17, 26, 12, 111]
[2, 10, 5, 18, 32, 103]
[1, 3, 13, 19, 31, 45]
[2, 8, 5, 24, 32, 65]
[0, 10, 12, 14, 30, 94]
[1, 7, 13, 7, 61, 43]
[2, 8, 8, 48, 52, 56]
[0, 2, 3, 10, 70, 71]
[0, 2, 24, 46, 50, 62]
[1, 5, 4, 37, 31, 74]
[0, 10, 24, 34, 45, 58]
[1, 5, 13, 33, 41, 89]
[1, 7, 7, 23, 21, 55]
[0, 6, 15, 18, 80, 99]
[0, 10, 18, 14, 40, 106]
[2, 4, 11, 32, 52, 61]
[1, 5, 13, 29, 81, 77]
[1, 9, 22, 25, 51, 54]
[0, 8, 6, 32, 30, 56]
[0, 8, 12, 40, 40, 80]
[1, 3, 13, 23, 21, 63]
[2, 8, 14, 16, 52, 68]
[1, 9, 10, 13, 21, 78]
[1, 7, 7, 35, 41, 73]
[2, 6, 11, 26, 12, 99]
[1, 1, 7, 29, 31, 109]
[2, 4, 14, 16, 32, 52]
[1, 5, 13, 33, 71, 89]
[2, 8, 11, 24, 52, 65]
[1, 7, 7, 23, 51, 55]
[1, 9, 10, 41, 61, 78]
[2, 4, 17, 32, 42, 97]
[2, 8, 2, 28, 27, 50]
[0, 10, 6, 30, 40, 58]
[1, 9, 4, 33, 51, 54]
[1, 5, 25, 45, 21, 77]
[1, 7, 19, 43, 31, 85]
[0, 2, 18, 34, 45, 74]
[0, 4, 15, 16, 50, 37]
[1, 5, 10, 37, 41, 98]
[1, 9, 10, 37, 21, 78]
[1, 1, 22, 21, 21, 46]
[2, 10, 20, 22, 62, 46]
[1, 7, 19, 31, 41, 67]
[0, 6, 6, 42, 45, 102]
[1, 5, 7, 25, 51, 53]
[2, 8, 17, 24, 32, 89]
[2, 10, 14, 42, 47, 58]
[0, 4, 12, 32, 30, 76]
[1, 5, 10, 13, 61, 26]
[2, 6, 8, 38, 52, 54]
[2, 6, 8, 26, 17, 78]
[0, 6, 12, 42, 45, 102]
[0, 8, 6, 36, 45, 74]
[1, 5, 7, 29, 41, 65]
[1, 9, 10, 37, 51, 78]
[2, 4, 20, 20, 27, 82]
[1, 7, 1, 43, 51, 49]
[1, 9, 22, 17, 51, 54]
[1, 3, 19, 35, 51, 105]
[1, 9, 7, 45, 61, 69]
[2, 4, 8, 36, 37, 70]
[0, 10, 12, 30, 30, 70]
[1, 5, 16, 33, 11, 86]
[0, 8, 15, 48, 30, 65]
[0, 10, 12, 42, 55, 82]
[0, 8, 21, 24, 50, 65]
[1, 9, 10, 33, 11, 78]
[0, 6, 12, 30, 50, 90]
[0, 6, 0, 34, 65, 90]
[0, 8, 18, 44, 35, 62]
[1, 1, 22, 17, 11, 22]
[2, 2, 5, 34, 32, 47]
[2, 6, 14, 30, 22, 102]
[2, 2, 11, 34, 72, 59]
[0, 8, 6, 28, 45, 74]
[1, 7, 13, 23, 21, 67]
[0, 4, 3, 32, 50, 109]
[1, 1, 4, 29, 41, 94]
[2, 8, 14, 40, 32, 92]
[2, 4, 11, 24, 42, 49]
[2, 4, 8, 32, 32, 64]
[1, 3, 7, 27, 41, 69]
[1, 7, 13, 11, 31, 49]
