[2, 12, 2, 16, 12, 60]
[2, 12, 5, 16, 12, 69]
[1, 13, 16, 13, 31, 106]
[3, 9, 9, 17, 23, 105]
[3, 5, 15, 13, 43, 125]
[3, 9, 18, 13, 33, 66]
[5, 13, 14, 13, 35, 82]
[6, 12, 18, 16, 16, 84]
[5, 11, 5, 15, 25, 107]
[6, 10, 15, 18, 36, 67]
[1, 9, 7, 13, 21, 69]
[2, 16, 5, 16, 32, 73]
[0, 14, 18, 14, 10, 98]
[4, 8, 10, 16, 44, 92]
[2, 6, 8, 14, 12, 90]
[3, 9, 3, 13, 23, 81]
[3, 13, 9, 17, 53, 97]
[3, 9, 6, 13, 23, 90]
[3, 11, 15, 15, 53, 83]
[3, 13, 9, 13, 33, 97]
[3, 7, 9, 15, 13, 115]
[3, 5, 9, 13, 43, 137]
[1, 9, 4, 17, 21, 78]
[4, 14, 7, 18, 44, 83]
[2, 16, 17, 16, 32, 97]
[4, 10, 4, 14, 24, 82]
[2, 10, 5, 18, 32, 103]
[1, 13, 10, 13, 21, 82]
[0, 14, 9, 18, 30, 59]
[4, 10, 7, 18, 54, 67]
[1, 5, 10, 17, 31, 62]
[0, 16, 9, 16, 40, 61]
[1, 13, 7, 17, 41, 109]
[0, 10, 3, 18, 30, 67]
[0, 10, 12, 14, 30, 94]
[2, 16, 8, 16, 32, 88]
[2, 14, 2, 14, 32, 74]
[1, 13, 13, 13, 41, 133]
[3, 9, 3, 13, 53, 81]
[3, 9, 6, 17, 13, 102]
[4, 12, 7, 16, 34, 93]
[4, 14, 16, 18, 9, 98]
[3, 9, 6, 13, 53, 90]
[2, 16, 5, 16, 42, 85]
[1, 9, 10, 13, 31, 78]
[4, 14, 4, 14, 44, 86]
[2, 12, 8, 16, 12, 72]
[3, 7, 9, 15, 43, 115]
[3, 15, 3, 15, 23, 87]
[0, 10, 18, 14, 40, 106]
[3, 9, 18, 17, 33, 78]
[3, 17, 9, 17, 33, 89]
[3, 9, 9, 13, 63, 93]
[6, 12, 6, 16, 36, 108]
[0, 14, 6, 14, 40, 86]
[2, 10, 8, 14, 2, 58]
[2, 12, 14, 16, 32, 84]
[5, 9, 14, 13, 45, 78]
[2, 6, 8, 18, 7, 102]
[2, 10, 8, 18, 17, 82]
[3, 9, 6, 17, 43, 102]
[3, 13, 15, 13, 23, 85]
