[2, 8, 2, 36, 27, 50]
[2, 12, 14, 36, 37, 66]
[2, 14, 11, 42, 42, 23]
[2, 8, 11, 32, 62, 53]
[2, 10, 14, 26, 47, 82]
[1, 1, 22, 25, 31, 70]
[1, 7, 13, 7, 31, 43]
[1, 9, 7, 13, 21, 69]
[1, 9, 19, 37, 51, 69]
[1, 5, 19, 37, 21, 89]
[0, 10, 27, 26, 50, 55]
[0, 6, 6, 30, 30, 66]
[1, 15, 13, 35, 51, 45]
[0, 10, 9, 34, 60, 91]
[1, 13, 7, 29, 41, 73]
[1, 7, 13, 19, 51, 61]
[1, 9, 10, 21, 21, 78]
[2, 6, 17, 26, 12, 111]
[2, 10, 5, 18, 32, 103]
[1, 3, 13, 19, 31, 45]
[2, 8, 5, 24, 32, 65]
[0, 10, 12, 14, 30, 94]
[1, 5, 4, 37, 31, 74]
[1, 7, 7, 23, 21, 55]
[0, 6, 15, 18, 80, 99]
[0, 10, 18, 14, 40, 106]
[1, 17, 7, 29, 71, 29]
[1, 9, 22, 25, 51, 54]
[2, 14, 8, 38, 52, 38]
[0, 8, 6, 32, 30, 56]
[0, 8, 12, 40, 40, 80]
[1, 9, 10, 13, 21, 78]
[2, 16, 17, 32, 2, 37]
[1, 7, 7, 35, 41, 73]
[0, 12, 18, 48, 30, 24]
[1, 5, 13, 33, 71, 89]
[1, 9, 10, 41, 61, 78]
[1, 11, 13, 11, 41, 113]
[1, 11, 13, 35, 21, 77]
[2, 14, 11, 34, 32, 71]
[0, 12, 6, 12, 25, 78]
[0, 10, 6, 30, 40, 58]
[1, 9, 4, 33, 51, 54]
[1, 5, 25, 45, 21, 77]
[2, 14, 8, 26, 47, 98]
[1, 5, 10, 37, 41, 98]
[1, 9, 10, 37, 21, 78]
[2, 10, 20, 22, 62, 46]
[1, 13, 10, 13, 41, 130]
[1, 7, 25, 51, 11, 61]
[1, 5, 7, 25, 51, 53]
[0, 16, 9, 24, 60, 61]
[0, 4, 12, 32, 30, 76]
[2, 12, 5, 16, 52, 117]
[1, 5, 10, 13, 61, 26]
[2, 14, 17, 26, 32, 71]
[2, 4, 32, 32, 32, 64]
[2, 6, 8, 38, 52, 54]
[2, 4, 20, 20, 27, 82]
[1, 9, 22, 17, 51, 54]
[1, 13, 13, 29, 41, 85]
[2, 12, 14, 36, 47, 54]
[1, 3, 19, 35, 51, 105]
[1, 11, 19, 35, 31, 65]
[0, 10, 12, 30, 30, 70]
[0, 10, 12, 42, 55, 82]
[0, 8, 21, 24, 50, 65]
[1, 9, 10, 33, 11, 78]
[0, 6, 12, 30, 50, 90]
[0, 8, 18, 44, 35, 62]
[2, 6, 29, 34, 22, 63]
[1, 11, 19, 47, 11, 47]
[2, 12, 2, 20, 47, 102]
[1, 7, 13, 23, 21, 67]
[2, 8, 14, 40, 32, 92]
[1, 3, 7, 27, 41, 69]
[0, 12, 0, 24, 60, 24]
[1, 11, 13, 39, 41, 71]
[1, 5, 10, 29, 41, 74]
[1, 1, 22, 33, 41, 118]
[1, 9, 10, 29, 21, 78]
[1, 1, 13, 25, 31, 97]
[1, 5, 10, 25, 81, 62]
[0, 4, 18, 44, 35, 82]
[1, 9, 7, 17, 31, 69]
[2, 4, 14, 36, 67, 70]
[1, 9, 7, 41, 51, 69]
[2, 14, 14, 22, 42, 98]
[1, 5, 4, 33, 31, 62]
[1, 5, 7, 41, 61, 101]
[1, 9, 13, 25, 51, 81]
[1, 13, 13, 17, 41, 121]
[1, 13, 16, 33, 31, 70]
[1, 7, 13, 11, 61, 49]
[0, 12, 12, 36, 45, 66]
[2, 2, 20, 14, 22, 74]
[2, 10, 2, 30, 42, 58]
[2, 2, 14, 30, 42, 98]
[0, 10, 12, 42, 35, 58]
[1, 5, 13, 29, 11, 77]
[1, 11, 7, 27, 41, 77]
[2, 2, 11, 26, 42, 59]
[1, 7, 13, 27, 51, 73]
[2, 10, 20, 26, 37, 70]
[2, 14, 11, 34, 42, 59]
[2, 8, 5, 56, 52, 41]
[0, 8, 18, 36, 35, 62]
[1, 5, 16, 21, 51, 50]
[0, 12, 21, 24, 30, 93]
[2, 2, 17, 26, 52, 83]
[0, 14, 15, 42, 40, 23]
[0, 12, 12, 28, 45, 90]
[1, 13, 10, 33, 51, 70]
[2, 8, 17, 24, 42, 77]
[2, 8, 14, 32, 32, 92]
[2, 12, 5, 32, 52, 69]
[0, 10, 27, 10, 50, 79]
[0, 6, 9, 26, 20, 51]
[2, 12, 20, 24, 52, 48]
[0, 10, 9, 26, 50, 91]
[1, 7, 19, 39, 11, 79]
[2, 12, 11, 40, 32, 69]
[1, 9, 19, 25, 41, 69]
[1, 11, 19, 27, 41, 77]
[1, 7, 19, 27, 61, 61]
[2, 18, 8, 22, 52, 66]
[1, 5, 19, 25, 21, 53]
[1, 9, 22, 41, 31, 54]
[0, 10, 18, 22, 40, 94]
[2, 2, 5, 34, 42, 35]
[1, 5, 13, 17, 51, 41]
[1, 1, 13, 21, 51, 73]
[2, 12, 8, 36, 37, 78]
[0, 6, 21, 58, 30, 63]
[1, 1, 31, 37, 41, 61]
[2, 4, 11, 40, 72, 61]
[2, 4, 8, 32, 42, 52]
[2, 8, 23, 32, 42, 53]
[0, 2, 0, 18, 45, 74]
[0, 4, 12, 20, 75, 94]
[0, 6, 6, 26, 65, 102]
[2, 12, 8, 28, 37, 102]
[1, 5, 13, 21, 21, 53]
[2, 6, 20, 22, 22, 90]
[1, 5, 22, 37, 41, 74]
[2, 12, 8, 24, 52, 96]
[1, 15, 13, 23, 41, 99]
[2, 6, 8, 46, 42, 78]
[1, 3, 19, 27, 11, 69]
[1, 9, 19, 17, 41, 69]
[0, 4, 18, 32, 50, 64]
[1, 1, 28, 33, 31, 70]
[2, 6, 23, 34, 52, 63]
[1, 1, 7, 17, 61, 37]
[2, 6, 5, 26, 12, 63]
[2, 16, 5, 24, 62, 85]
[0, 4, 21, 32, 50, 37]
[1, 9, 13, 29, 61, 81]
[0, 12, 18, 28, 35, 90]
[0, 10, 12, 38, 30, 58]
[0, 4, 12, 20, 55, 70]
[1, 5, 4, 37, 51, 74]
[1, 7, 13, 31, 51, 79]
[2, 8, 26, 32, 22, 56]
[1, 1, 7, 33, 41, 133]
[2, 2, 23, 26, 52, 95]
[0, 10, 18, 38, 40, 70]
[1, 5, 19, 21, 31, 41]
[1, 9, 7, 9, 31, 69]
[1, 1, 25, 29, 21, 73]
[0, 12, 12, 16, 30, 108]
[1, 9, 7, 33, 51, 69]
[0, 12, 15, 24, 30, 93]
[1, 15, 19, 27, 31, 69]
[2, 8, 8, 28, 37, 74]
[1, 11, 13, 47, 41, 59]
[1, 7, 19, 31, 31, 67]
[0, 8, 3, 40, 60, 77]
[1, 9, 16, 45, 41, 78]
[1, 11, 13, 35, 41, 77]
[1, 1, 1, 29, 41, 73]
[2, 8, 17, 16, 52, 65]
[2, 8, 14, 20, 47, 74]
[0, 12, 33, 16, 30, 45]
[0, 6, 6, 30, 70, 114]
[1, 13, 7, 45, 71, 25]
[2, 4, 8, 40, 62, 52]
[1, 5, 10, 37, 61, 98]
[1, 9, 16, 21, 51, 78]
[2, 8, 20, 36, 27, 86]
[2, 12, 20, 32, 22, 60]
[0, 8, 0, 32, 50, 44]
[2, 10, 2, 38, 42, 46]
[0, 8, 21, 24, 70, 89]
[2, 12, 5, 40, 52, 45]
[2, 12, 8, 44, 47, 42]
[1, 11, 7, 23, 41, 83]
[2, 8, 14, 24, 32, 92]
[1, 1, 19, 21, 11, 61]
[0, 6, 9, 34, 20, 63]
[1, 5, 22, 29, 51, 50]
[1, 5, 10, 17, 71, 38]
[0, 12, 12, 40, 40, 48]
[1, 1, 4, 29, 31, 94]
[1, 7, 25, 31, 41, 31]
[0, 4, 9, 32, 50, 109]
[0, 14, 12, 30, 50, 74]
[2, 6, 5, 58, 52, 63]
[1, 13, 16, 13, 41, 130]
[1, 13, 22, 21, 41, 82]
[2, 12, 8, 40, 52, 48]
[0, 8, 3, 32, 60, 77]
[1, 1, 7, 25, 41, 85]
[2, 14, 8, 30, 52, 74]
[1, 13, 4, 25, 51, 70]
[0, 14, 9, 34, 60, 47]
